Id,Response
33892,1
33902,8
33908,3
33917,1
33928,1
33939,1
33943,6
33944,5
33953,8
33954,2
33956,8
33958,6
33960,6
33963,1
33965,5
33966,3
33967,8
33969,1
33973,8
33984,6
33986,8
33987,8
33993,8
34003,8
34008,3
34012,8
34014,8
34019,3
34026,8
34038,6
34047,8
34050,5
34051,1
34058,4
34059,5
34061,8
34063,8
34064,8
34066,1
34077,1
34080,3
34081,6
34082,1
34088,3
34091,5
34093,6
34095,1
34096,3
34100,3
34102,8
34103,8
34108,3
34109,8
34121,6
34122,8
34124,5
34127,8
34130,1
34132,8
34136,8
34160,8
34163,5
34166,8
34174,8
34175,8
34183,4
34186,6
34191,5
34193,8
34194,1
34199,1
34203,8
34205,1
34207,6
34209,8
34210,1
34212,6
34214,3
34220,6
34222,8
34223,1
34231,4
34235,6
34238,8
34241,8
34243,8
34255,8
34256,1
34258,3
34262,8
34265,8
34268,8
34273,5
34279,8
34282,8
34286,1
34301,1
34303,8
34312,2
34315,8
34316,8
34317,8
34322,8
34325,3
34329,3
34330,1
34333,5
34337,6
34340,8
34341,8
34343,5
34353,8
34355,1
34357,8
34362,6
34365,1
34379,8
34382,8
34384,7
34385,8
34390,8
34404,8
34407,1
34408,8
34409,8
34415,8
34416,3
34418,8
34420,6
34422,8
34423,8
34427,1
34436,8
34439,5
34443,8
34448,7
34449,4
34450,8
34453,3
34470,1
34473,1
34475,8
34476,1
34483,8
34485,8
34494,8
34503,7
34505,3
34507,6
34512,4
34513,8
34514,8
34516,6
34517,6
34524,5
34526,5
34533,1
34535,8
34538,1
34543,8
34545,8
34548,6
34549,3
34558,6
34561,8
34573,8
34578,2
34582,1
34583,8
34584,1
34594,1
34600,8
34612,1
34613,5
34616,7
34619,7
34621,1
34627,8
34633,1
34634,8
34642,6
34644,8
34658,8
34668,6
34671,1
34675,2
34676,5
34686,8
34687,8
34692,1
34693,6
34711,8
34712,1
34722,1
34729,1
34731,1
34733,8
34735,8
34737,1
34738,8
34742,5
34746,1
34747,8
34750,8
34753,8
34755,5
34756,1
34759,8
34761,6
34773,8
34774,3
34783,1
34785,1
34793,1
34794,8
34796,8
34797,8
34806,8
34814,8
34817,5
34826,8
34828,8
34829,6
34832,5
34833,8
34836,5
34837,7
34838,2
34845,8
34846,1
34847,8
34859,1
34862,6
34865,8
34868,8
34878,1
34881,8
34885,6
34888,8
34892,8
34903,1
34904,1
34905,8
34907,8
34909,6
34912,8
34916,1
34923,5
34928,8
34931,8
34934,3
34935,8
34941,1
34944,8
34949,8
34953,6
34959,8
34962,8
34965,8
34975,1
34976,8
34978,5
34984,8
34986,6
34988,1
34990,5
34992,1
34993,1
34994,2
34997,8
34998,8
35000,8
35001,6
35003,3
35005,6
35010,8
35011,8
35014,8
35017,3
35025,8
35031,3
35034,1
35036,1
35038,8
35039,1
35040,6
35043,8
35045,8
35048,7
35054,3
35056,5
35058,8
35065,3
35066,5
35067,8
35069,2
35072,1
35074,5
35085,8
35086,3
35087,6
35089,5
35090,8
35095,3
35097,1
35101,8
35102,1
35103,8
35105,8
35106,8
35111,8
35118,2
35121,8
35135,8
35141,8
35142,8
35150,7
35152,8
35156,5
35160,4
35162,4
35163,8
35166,8
35169,3
35170,8
35171,4
35172,8
35175,8
35176,8
35182,8
35183,6
35187,6
35191,6
35195,1
35200,8
35201,6
35202,1
35205,5
35208,1
35210,1
35218,8
35227,3
35235,6
35236,8
35241,8
35251,6
35257,8
35260,6
35264,8
35271,6
35272,8
35277,8
35278,6
35279,8
35282,5
35289,6
35290,8
35292,8
35293,3
35294,8
35299,6
35311,6
35313,8
35321,8
35324,8
35325,2
35327,1
35329,8
35330,8
35337,1
35338,8
35342,3
35347,1
35349,8
35350,3
35353,8
35359,8
35361,1
35366,8
35367,1
35370,1
35375,8
35376,5
35385,8
35395,7
35397,8
35398,6
35401,8
35408,5
35413,8
35415,8
35417,2
35419,6
35427,6
35428,8
35437,3
35443,3
35444,1
35446,5
35448,8
35449,8
35450,8
35457,8
35462,8
35464,8
35467,8
35469,1
35473,5
35476,8
35480,3
35483,8
35484,8
35489,8
35492,8
35493,8
35494,1
35503,1
35506,8
35507,1
35518,8
35519,8
35523,6
35534,8
35542,8
35544,8
35554,5
35555,3
35556,1
35558,8
35560,1
35565,8
35566,6
35567,1
35569,5
35577,1
35582,3
35583,8
35586,1
35599,4
35608,2
35613,5
35623,8
35627,1
35630,8
35635,6
35638,8
35647,1
35649,7
35654,3
35657,8
35661,1
35662,5
35666,1
35676,8
35682,6
35692,5
35696,8
35697,2
35701,8
35718,4
35722,2
35724,1
35730,3
35738,6
35741,8
35744,6
35746,5
35749,5
35751,3
35757,1
35758,8
35762,5
35763,8
35764,8
35770,8
35778,5
35780,1
35787,8
35790,1
35796,8
35798,1
35800,8
35803,8
35809,3
35814,1
35817,5
35820,1
35826,8
35827,5
35833,8
35836,3
35841,6
35843,6
35844,8
35853,5
35854,5
35856,8
35857,8
35862,6
35869,1
35873,8
35875,6
35877,3
35880,8
35885,4
35888,8
35889,1
35890,6
35898,1
35903,1
35905,6
35911,8
35917,3
35923,5
35929,8
35936,8
35937,8
35939,6
35941,8
35942,8
35947,5
35949,8
35950,3
35952,4
35961,1
35968,8
35975,6
35988,7
35995,8
35996,8
36000,7
36004,8
36005,6
36028,1
36029,8
36030,8
36035,8
36040,6
36046,6
36048,1
36049,1
36051,8
36056,6
36065,8
36066,8
36068,8
36071,8
36080,8
36082,8
36084,1
36088,2
36089,8
36093,8
36094,1
36097,3
36102,1
36105,1
36108,1
36109,8
36119,1
36121,6
36124,1
36127,8
36133,8
36135,2
36141,8
36142,8
36147,1
36156,6
36158,8
36161,1
36162,3
36166,8
36170,1
36171,8
36172,1
36174,4
36182,8
36190,3
36191,1
36192,8
36199,8
36207,2
36211,8
36214,8
36222,6
36223,1
36225,8
36227,5
36235,8
36237,8
36238,8
36240,8
36242,8
36255,8
36256,3
36257,8
36260,2
36264,8
36265,1
36269,1
36272,6
36273,8
36277,1
36278,8
36283,2
36284,8
36287,3
36288,6
36292,8
36294,1
36297,8
36299,3
36300,1
36305,1
36306,1
36310,8
36312,8
36313,5
36319,5
36323,5
36330,8
36332,8
36333,3
36336,5
36340,5
36342,8
36343,8
36344,8
36350,5
36353,8
36356,8
36360,1
36366,8
36373,8
36376,8
36391,1
36397,4
36401,8
36418,1
36420,8
36424,1
36433,7
36434,8
36438,5
36439,8
36441,6
36445,8
36447,2
36449,3
36451,5
36459,2
36466,8
36468,8
36485,3
36498,8
36499,3
36506,6
36507,6
36508,8
36516,4
36517,8
36525,6
36527,1
36530,8
36531,8
36532,8
36557,1
36560,1
36570,8
36573,1
36574,8
36578,8
36582,1
36584,8
36585,8
36588,5
36589,8
36604,8
36623,8
36626,1
36634,1
36635,2
36644,1
36647,8
36657,8
36659,8
36660,2
36666,3
36668,4
36673,6
36674,8
36675,1
36681,8
36685,8
36690,8
36697,8
36706,8
36708,2
36720,8
36721,8
36727,7
36729,1
36730,6
36731,7
36735,8
36736,3
36740,6
36745,8
36747,6
36748,8
36753,4
36757,8
36758,8
36763,5
36764,8
36766,8
36771,8
36773,5
36788,1
36791,4
36799,8
36802,6
36805,7
36806,8
36809,1
36811,8
36815,8
36817,8
36822,8
36826,8
36829,5
36840,1
36841,8
36850,8
36851,8
36864,8
36865,8
36867,8
36869,8
36872,2
36889,2
36893,4
36896,3
36897,1
36900,8
36918,1
36921,8
36923,8
36925,1
36926,8
36927,5
36928,8
36929,3
36932,1
36933,8
36936,8
36937,5
36945,8
36948,6
36949,7
36952,3
36953,8
36956,4
36960,7
36974,8
36976,8
36977,8
36978,8
36979,8
36984,8
36986,8
36992,1
36993,6
37011,1
37014,8
37015,8
37016,8
37020,6
37021,5
37025,8
37034,8
37035,8
37045,8
37046,1
37047,1
37050,8
37055,6
37056,6
37061,8
37062,5
37077,1
37078,1
37079,8
37083,8
37091,8
37104,1
37109,8
37112,6
37114,8
37115,1
37117,8
37119,1
37120,1
37124,8
37126,1
37127,8
37129,8
37133,3
37134,8
37135,8
37136,6
37137,8
37149,2
37154,8
37165,8
37170,5
37174,6
37188,1
37194,1
37199,1
37202,1
37206,8
37215,8
37229,8
37230,4
37239,8
37242,8
37251,1
37258,2
37265,5
37267,8
37268,8
37271,5
37277,8
37282,1
37287,1
37288,8
37298,8
37304,1
37312,8
37314,1
37316,3
37318,8
37320,8
37321,2
37324,2
37325,8
37327,1
37334,8
37343,6
37347,8
37359,7
37363,8
37367,8
37368,6
37371,2
37373,8
37378,8
37386,8
37389,1
37392,8
37393,1
37397,5
37399,3
37401,1
37414,7
37417,1
37422,1
37423,4
37429,8
37430,8
37433,8
37437,8
37453,8
37454,8
37459,3
37462,8
37468,6
37469,3
37472,8
37473,2
37474,6
37477,5
37480,5
37481,8
37485,8
37488,8
37491,7
37494,8
37497,5
37501,2
37514,6
37519,8
37521,3
37528,8
37538,3
37543,8
37545,3
37551,1
37553,1
37557,1
37563,8
37566,1
37567,8
37568,8
37576,1
37577,8
37578,5
37580,8
37596,1
37597,2
37598,8
37602,8
37603,3
37606,1
37614,5
37619,8
37625,8
37626,1
37631,3
37634,1
37640,4
37643,8
37644,6
37646,8
37648,3
37653,6
37654,8
37662,3
37663,3
37665,8
37668,1
37670,1
37673,1
37674,8
37675,5
37681,8
37685,6
37687,8
37696,8
37704,3
37713,8
37714,8
37720,4
37723,1
37724,5
37733,8
37738,8
37746,8
37754,6
37755,8
37757,6
37768,5
37770,8
37782,8
37791,1
37802,8
37805,8
37810,8
37812,2
37819,8
37821,1
37823,8
37826,8
37830,8
37836,8
37843,1
37846,8
37847,8
37850,8
37855,5
37856,8
37861,3
37865,8
37866,8
37867,8
37869,1
37874,1
37877,8
37885,1
37886,4
37887,8
37892,8
37895,3
37896,8
37897,1
37899,1
37901,8
37903,8
37909,6
37912,8
37913,1
37920,8
37931,4
37936,8
37941,8
37944,4
37945,8
37949,8
37951,3
37952,1
37962,1
37964,1
37967,3
37970,6
37975,8
37976,4
37988,8
37990,8
37991,8
37993,6
37994,1
37995,8
37996,1
37999,4
38008,5
38011,8
38015,3
38016,8
38018,5
38021,6
38028,8
38029,1
38036,8
38037,3
38041,6
38046,6
38051,8
38054,8
38057,6
38060,8
38062,8
38067,8
38068,5
38073,5
38074,8
38076,1
38077,8
38079,8
38081,8
38083,1
38086,4
38089,8
38092,6
38097,8
38100,8
38103,8
38114,8
38117,6
38119,8
38121,1
38124,6
38129,7
38130,5
38132,8
38137,5
38141,8
38153,8
38154,8
38161,8
38163,1
38168,8
38177,8
38182,5
38183,5
38196,8
38201,1
38214,6
38215,5
38222,8
38236,5
38237,1
38238,8
38251,1
38252,4
38253,3
38255,1
38264,8
38266,8
38267,6
38269,5
38271,6
38272,8
38275,6
38277,1
38282,2
38283,1
38284,6
38288,8
38289,8
38300,8
38302,6
38304,8
38306,2
38307,8
38317,8
38319,2
38328,8
38342,8
38348,8
38354,2
38355,6
38356,8
38358,1
38368,1
38369,1
38396,8
38397,8
38399,8
38403,7
38407,8
38409,1
38412,8
38428,2
38429,8
38433,6
38434,8
38438,1
38465,8
38466,8
38470,8
38471,5
38474,3
38475,1
38484,6
38490,8
38499,8
38503,2
38505,8
38514,8
38516,5
38518,4
38522,1
38523,1
38526,8
38528,8
38530,8
38533,8
38537,8
38538,8
38544,8
38546,2
38555,6
38558,5
38560,3
38566,1
38573,8
38574,1
38576,8
38577,8
38583,8
38586,5
38593,8
38598,5
38601,8
38625,1
38626,8
38637,8
38642,8
38646,8
38649,8
38652,8
38653,8
38654,1
38656,5
38666,3
38667,5
38675,8
38678,8
38681,8
38703,8
38712,6
38715,8
38717,8
38732,8
38733,8
38735,6
38741,1
38746,8
38750,8
38767,2
38773,8
38775,6
38778,8
38779,3
38781,5
38784,8
38792,5
38801,8
38802,1
38811,3
38816,3
38818,4
38820,7
38822,1
38826,8
38838,8
38839,8
38844,1
38845,5
38848,3
38850,8
38851,5
38853,7
38867,8
38871,2
38878,8
38881,7
38883,3
38887,8
38893,8
38895,8
38901,8
38904,3
38917,7
38918,8
38919,1
38922,5
38927,6
38929,8
38942,1
38945,8
38946,8
38951,8
38958,6
38968,1
38971,8
38976,8
38978,8
38987,7
38988,1
38990,6
38991,5
38997,3
38998,8
39002,8
39015,8
39030,1
39031,1
39040,8
39042,8
39047,8
39049,1
39053,7
39060,8
39061,3
39066,8
39071,4
39073,8
39075,3
39076,5
39079,8
39082,4
39084,8
39086,8
39087,1
39090,1
39091,1
39096,8
39099,8
39102,8
39106,5
39108,5
39111,8
39114,5
39115,1
39117,8
39119,3
39123,1
39131,8
39146,3
39148,8
39149,1
39157,3
39160,6
39161,1
39163,8
39164,7
39177,5
39181,8
39186,3
39202,8
39205,8
39207,6
39208,8
39213,5
39217,8
39220,8
39228,2
39229,4
39233,2
39240,3
39244,2
39246,8
39249,8
39255,8
39256,8
39269,5
39274,8
39277,1
39288,6
39289,8
39290,5
39291,1
39293,8
39299,5
39307,7
39308,1
39316,8
39318,8
39319,7
39327,1
39337,1
39339,8
39342,5
39345,8
39353,8
39371,1
39373,3
39375,8
39382,6
39384,1
39387,8
39392,7
39395,1
39396,1
39402,6
39403,1
39406,2
39414,6
39418,1
39426,8
39428,5
39429,6
39432,1
39436,1
39439,8
39449,8
39452,7
39458,4
39460,3
39464,8
39466,3
39467,1
39470,1
39475,8
39476,8
39477,1
39481,8
39486,5
39489,8
39494,8
39496,7
39504,1
39506,1
39507,8
39508,8
39509,1
39514,6
39529,5
39532,8
39536,3
39539,3
39542,6
39545,6
39547,6
39548,3
39552,8
39555,8
39556,4
39557,8
39559,8
39586,1
39589,1
39595,6
39596,8
39597,1
39599,8
39605,1
39612,5
39615,8
39624,8
39626,5
39627,5
39633,8
39638,4
39643,8
39657,8
39659,8
39664,1
39665,8
39669,8
39691,2
39693,2
39698,8
39700,8
39709,8
39712,8
39713,1
39726,1
39730,8
39732,8
39740,8
39742,8
39755,6
39756,6
39759,2
39761,5
39763,6
39764,8
39769,7
39784,2
39786,2
39789,1
39790,1
39796,8
39797,6
39799,8
39802,1
39818,8
39825,8
39826,8
39830,6
39832,8
39833,8
39852,8
39853,6
39860,1
39865,7
39866,4
39867,8
39874,8
39882,5
39889,1
39893,8
39895,3
39898,8
39901,2
39907,8
39908,3
39910,5
39911,1
39924,6
39928,3
39929,8
39937,8
39939,1
39944,4
39948,8
39951,5
39958,1
39959,1
39967,8
39972,8
39975,8
39978,8
40004,6
40016,7
40026,3
40028,8
40036,5
40040,3
40041,8
40042,8
40043,6
40050,1
40052,8
40053,1
40061,8
40063,8
40078,1
40084,8
40085,8
40087,5
40090,3
40091,3
40093,1
40098,1
40099,5
40102,5
40104,8
40109,1
40113,6
40118,8
40122,6
40124,8
40125,1
40127,5
40129,8
40130,3
40131,8
40136,7
40146,5
40150,8
40151,3
40160,8
40162,8
40163,1
40171,8
40173,5
40181,1
40182,1
40184,8
40195,1
40197,8
40198,8
40209,5
40211,5
40212,6
40213,8
40224,7
40228,8
40237,8
40244,8
40250,3
40252,5
40257,8
40258,1
40262,8
40268,1
40273,1
40282,8
40285,1
40286,8
40298,8
40299,8
40311,8
40313,8
40314,8
40316,8
40317,4
40320,4
40327,8
40345,8
40346,6
40348,3
40357,8
40364,8
40367,4
40368,1
40376,5
40377,8
40378,4
40386,8
40388,8
40393,3
40405,1
40406,5
40413,8
40414,8
40415,8
40418,8
40423,1
40427,8
40428,6
40429,1
40432,1
40434,6
40435,2
40442,1
40447,3
40457,8
40458,8
40470,5
40471,4
40472,1
40477,6
40479,8
40483,1
40484,6
40486,5
40488,8
40492,5
40496,7
40498,6
40499,8
40504,1
40513,8
40514,1
40520,7
40523,5
40527,4
40537,8
40538,1
40540,1
40541,1
40548,8
40562,8
40563,8
40569,8
40570,7
40573,5
40574,1
40576,1
40577,6
40579,8
40589,5
40593,8
40599,8
40601,8
40610,6
40616,8
40624,5
40626,8
40630,1
40633,8
40644,6
40658,8
40663,8
40666,1
40673,2
40677,8
40680,8
40684,5
40690,8
40693,8
40702,1
40703,8
40704,4
40707,1
40709,8
40713,8
40723,2
40735,8
40742,8
40745,8
40749,8
40755,1
40762,8
40771,8
40773,8
40779,8
40783,5
40789,7
40791,5
40793,5
40795,8
40801,6
40815,1
40817,5
40822,3
40823,8
40825,7
40828,6
40833,8
40834,8
40847,8
40848,8
40854,8
40858,8
40859,8
40861,1
40864,8
40865,1
40866,8
40867,3
40871,8
40873,1
40881,6
40887,8
40898,3
40902,1
40905,8
40907,5
40908,8
40915,4
40923,1
40928,8
40929,3
40942,8
40947,8
40952,1
40958,6
40959,8
40960,3
40971,8
40979,8
40988,6
40989,8
40991,1
40993,3
41003,6
41006,6
41007,8
41008,4
41009,8
41015,8
41022,3
41023,6
41025,8
41026,4
41029,8
41030,8
41032,8
41036,3
41037,1
41038,8
41046,2
41053,8
41067,1
41069,8
41084,6
41089,3
41091,3
41095,4
41100,3
41102,5
41104,1
41109,1
41113,3
41119,2
41120,1
41126,6
41129,8
41141,1
41142,1
41147,4
41151,8
41155,1
41162,8
41169,8
41170,8
41175,8
41187,7
41190,8
41202,6
41207,8
41208,8
41214,2
41216,8
41218,8
41225,8
41226,8
41233,8
41240,7
41241,8
41242,3
41249,1
41251,8
41253,6
41254,8
41256,1
41259,8
41260,8
41261,4
41265,8
41274,5
41284,8
41296,8
41298,8
41300,8
41302,8
41311,6
41313,8
41314,6
41318,8
41320,8
41333,8
41353,8
41357,5
41360,8
41365,1
41370,8
41372,1
41375,2
41378,1
41379,8
41381,8
41382,7
41385,3
41392,3
41396,8
41406,8
41410,8
41419,6
41420,3
41421,1
41426,1
41429,8
41430,8
41444,6
41450,8
41451,2
41452,8
41454,4
41459,8
41463,8
41464,8
41465,3
41466,8
41467,1
41474,6
41478,8
41485,8
41488,1
41491,3
41503,8
41512,1
41516,1
41521,1
41525,5
41527,8
41531,8
41534,1
41535,5
41538,8
41542,1
41547,6
41548,5
41552,8
41560,3
41561,1
41567,6
41569,8
41578,8
41584,2
41587,1
41590,6
41592,6
41603,3
41608,8
41610,8
41617,8
41621,6
41622,1
41623,8
41626,8
41627,5
41630,8
41631,8
41632,8
41635,8
41647,3
41649,6
41651,8
41652,8
41653,5
41663,6
41670,8
41672,8
41673,8
41676,8
41677,3
41681,1
41685,1
41692,8
41695,3
41699,6
41702,8
41707,5
41708,8
41710,8
41713,8
41716,8
41718,1
41731,1
41735,2
41744,8
41746,8
41753,3
41754,8
41758,8
41759,8
41780,8
41785,1
41787,8
41803,7
41810,7
41812,8
41817,8
41824,8
41829,8
41844,8
41854,1
41855,1
41856,8
41860,8
41868,8
41870,8
41882,6
41885,8
41900,8
41901,3
41906,8
41909,6
41915,1
41923,8
41931,8
41935,8
41939,1
41942,8
41948,8
41950,8
41962,6
41969,8
41974,1
41977,8
41978,1
41980,3
41983,1
41988,5
41992,8
41994,3
41998,2
42003,1
42006,8
42008,5
42009,8
42015,8
42019,8
42020,1
42031,6
42035,1
42036,7
42042,1
42045,5
42049,8
42051,8
42052,8
42054,8
42057,3
42058,3
42059,6
42061,8
42067,1
42070,8
42071,5
42072,3
42076,2
42079,6
42080,8
42084,8
42085,1
42088,8
42089,1
42093,8
42096,3
42102,8
42119,6
42120,8
42121,8
42125,3
42135,8
42138,1
42143,3
42151,8
42156,8
42157,3
42164,3
42166,8
42168,1
42170,8
42175,5
42176,4
42178,8
42187,6
42200,2
42201,1
42204,8
42205,3
42206,8
42210,8
42212,4
42215,3
42219,8
42227,8
42229,8
42231,1
42238,8
42248,1
42250,8
42251,8
42252,1
42256,7
42257,5
42261,8
42278,1
42286,8
42292,8
42297,8
42299,2
42302,8
42307,1
42320,8
42322,2
42324,8
42326,4
42328,6
42329,1
42330,8
42331,1
42333,4
42334,8
42336,5
42340,1
42341,8
42345,1
42347,1
42349,8
42350,6
42354,8
42364,1
42366,5
42372,8
42392,1
42395,1
42400,8
42403,4
42417,5
42422,8
42429,8
42431,3
42432,8
42433,1
42437,6
42440,1
42443,6
42445,8
42447,8
42466,6
42471,2
42476,5
42488,6
42494,6
42502,8
42510,8
42513,8
42514,8
42516,3
42517,8
42521,8
42526,8
42530,6
42539,4
42541,1
42548,8
42549,8
42551,1
42552,5
42577,2
42580,8
42582,8
42589,8
42590,1
42591,8
42596,5
42597,8
42598,8
42600,8
42602,6
42612,1
42615,6
42618,1
42619,8
42620,4
42624,3
42629,6
42630,8
42637,8
42638,3
42642,8
42648,6
42650,4
42655,8
42670,8
42676,4
42679,8
42680,8
42681,8
42686,1
42688,1
42697,6
42700,1
42712,1
42726,2
42729,8
42731,8
42732,6
42735,8
42736,5
42742,8
42744,1
42746,8
42751,8
42756,8
42776,3
42785,1
42786,8
42794,8
42802,3
42806,3
42829,8
42831,1
42833,8
42834,1
42835,1
42837,1
42845,8
42847,1
42848,8
42849,1
42861,3
42864,8
42867,8
42869,8
42877,8
42881,1
42883,8
42886,8
42887,8
42890,1
42892,7
42898,8
42906,8
42908,2
42910,1
42913,1
42915,8
42918,6
42920,8
42921,8
42925,3
42930,1
42936,5
42937,8
42938,8
42940,8
42941,5
42942,3
42946,1
42950,1
42955,8
42957,8
42959,1
42960,1
42962,1
42963,8
42964,1
42965,8
42993,8
43002,8
43003,5
43006,8
43010,8
43012,8
43014,8
43016,1
43023,6
43030,8
43031,5
43032,3
43033,1
43034,8
43035,2
43042,8
43046,3
43048,6
43050,1
43052,6
43059,5
43061,1
43063,1
43066,8
43070,8
43078,5
43080,8
43084,4
43085,8
43087,8
43091,8
43102,1
43103,1
43105,1
43114,3
43117,1
43118,2
43121,8
43125,1
43132,1
43136,3
43138,6
43142,4
43148,1
43155,1
43167,3
43173,8
43186,8
43188,8
43190,2
43191,1
43194,1
43195,8
43196,3
43198,8
43203,8
43207,8
43218,8
43222,8
43226,8
43229,2
43238,8
43248,8
43252,1
43254,1
43257,2
43262,8
43263,8
43271,8
43273,8
43281,8
43285,8
43286,6
43288,8
43298,8
43301,8
43303,1
43306,5
43308,8
43309,4
43312,1
43314,8
43316,4
43320,8
43322,8
43323,8
43332,6
43334,7
43342,8
43343,6
43344,5
43350,3
43352,1
43353,6
43360,5
43361,8
43380,8
43391,8
43398,3
43399,6
43403,2
43407,1
43408,5
43413,4
43424,8
43425,6
43428,8
43429,8
43431,5
43432,8
43437,6
43444,6
43445,8
43446,8
43447,1
43452,8
43459,8
43465,8
43466,8
43470,8
43473,3
43475,8
43476,8
43477,1
43484,1
43488,8
43493,8
43497,6
43498,8
43500,8
43502,1
43504,3
43509,5
43510,8
43515,3
43517,3
43519,1
43520,8
43524,1
43532,1
43534,8
43535,8
43539,7
43540,8
43542,1
43546,8
43552,8
43554,8
43558,8
43570,8
43571,4
43577,8
43579,2
43580,4
43584,8
43595,8
43596,8
43599,3
43600,1
43602,8
43603,8
43605,8
43611,8
43612,6
43613,1
43619,3
43624,5
43626,6
43627,8
43629,8
43633,8
43635,6
43636,8
43641,8
43646,1
43655,8
43656,8
43663,8
43665,8
43668,8
43674,1
43677,2
43680,8
43685,1
43689,8
43692,8
43693,5
43694,6
43701,8
43705,8
43706,8
43710,5
43712,1
43720,8
43723,8
43724,8
43725,4
43736,1
43737,8
43738,1
43741,5
43744,8
43745,8
43751,1
43754,1
43756,8
43760,7
43762,8
43763,8
43765,8
43770,6
43774,8
43777,1
43786,8
43788,8
43790,6
43791,8
43794,8
43807,6
43808,8
43811,8
43813,8
43822,1
43825,8
43826,8
43830,2
43837,8
43839,6
43842,8
43844,5
43845,8
43852,5
43855,8
43866,8
43867,3
43873,8
43874,1
43879,5
43880,8
43890,8
43892,1
43894,1
43897,8
43904,6
43906,8
43908,5
43925,1
43929,3
43936,1
43943,6
43946,3
43948,8
43949,8
43953,8
43955,6
43956,8
43962,8
43963,6
43967,8
43970,6
43971,4
43972,6
43979,3
43981,8
43986,8
43988,1
43989,1
43993,8
43994,8
43996,4
43998,8
43999,8
44002,6
44003,6
44006,8
44007,2
44012,4
44013,8
44014,8
44031,8
44034,8
44038,1
44040,8
44041,8
44044,6
44047,8
44050,1
44056,8
44067,8
44071,3
44075,5
44081,3
44085,4
44087,5
44102,1
44103,8
44106,8
44109,8
44114,4
44119,5
44120,8
44126,8
44132,6
44133,8
44136,1
44137,5
44138,8
44140,1
44145,3
44146,5
44150,6
44159,7
44165,2
44166,8
44168,8
44178,3
44180,5
44183,8
44184,1
44188,8
44200,5
44211,7
44212,3
44213,5
44216,8
44217,6
44221,5
44226,6
44227,8
44230,6
44231,3
44236,1
44241,1
44243,2
44245,8
44252,3
44254,1
44255,8
44256,5
44264,8
44270,5
44272,8
44277,8
44283,8
44286,8
44287,1
44294,8
44297,1
44306,1
44317,8
44319,8
44320,6
44334,8
44337,8
44342,8
44346,8
44348,6
44349,3
44350,5
44352,6
44358,7
44359,3
44361,4
44368,6
44375,1
44381,8
44387,6
44389,8
44398,8
44400,1
44405,8
44413,8
44415,4
44428,6
44429,8
44431,5
44437,8
44439,8
44441,2
44443,5
44454,8
44457,8
44459,4
44466,1
44467,8
44469,6
44471,8
44475,1
44484,8
44494,1
44496,6
44499,8
44500,8
44504,8
44505,8
44506,1
44510,8
44513,3
44515,3
44522,6
44526,8
44531,1
44535,8
44537,1
44538,8
44559,8
44566,1
44569,8
44570,1
44580,8
44582,8
44592,8
44597,3
44599,8
44600,8
44606,1
44609,1
44611,8
44616,1
44620,7
44626,8
44627,5
44629,5
44630,2
44633,3
44635,5
44636,8
44639,8
44644,1
44653,3
44654,2
44655,8
44666,8
44667,1
44669,5
44671,6
44685,8
44687,8
44692,6
44698,1
44707,1
44717,3
44718,8
44722,8
44725,1
44727,1
44728,8
44731,4
44732,3
44736,8
44737,8
44743,8
44747,8
44749,5
44754,6
44756,8
44757,8
44761,8
44764,3
44766,8
44769,8
44771,6
44772,8
44776,6
44790,4
44794,1
44797,8
44798,8
44810,8
44811,1
44818,1
44819,7
44820,1
44827,8
44830,8
44835,4
44839,8
44840,8
44844,8
44856,2
44858,1
44869,7
44870,6
44875,2
44876,1
44877,1
44878,2
44881,2
44895,8
44909,8
44913,5
44915,8
44916,3
44917,1
44918,6
44919,8
44923,8
44933,8
44934,8
44937,8
44938,5
44939,8
44942,8
44943,1
44947,1
44950,6
44968,5
44970,2
44974,8
44982,8
44990,3
44992,5
44994,8
44995,8
44999,7
45003,8
45005,8
45006,6
45008,8
45010,8
45012,1
45013,8
45018,8
45019,1
45025,7
45026,6
45028,5
45029,5
45030,6
45032,8
45038,2
45039,1
45041,1
45045,2
45054,8
45057,7
45061,3
45064,3
45071,1
45076,6
45079,1
45083,3
45084,8
45085,1
45093,8
45095,1
45097,8
45099,6
45101,8
45102,8
45115,6
45119,1
45127,1
45128,1
45138,1
45141,6
45146,8
45151,6
45152,8
45155,8
45158,8
45169,8
45175,3
45183,8
45196,6
45198,8
45199,8
45200,8
45211,1
45213,3
45214,6
45216,8
45227,1
45234,8
45239,2
45240,1
45244,6
45246,8
45248,4
45251,5
45259,8
45263,1
45272,8
45282,5
45291,8
45294,3
45295,3
45301,3
45303,3
45305,6
45319,6
45321,8
45325,1
45333,2
45342,1
45343,8
45344,1
45345,8
45349,8
45350,8
45352,8
45355,8
45356,8
45357,8
45372,8
45373,3
45377,1
45378,5
45381,6
45383,8
45384,8
45389,8
45393,8
45395,8
45399,8
45400,8
45402,8
45408,8
45415,5
45419,8
45422,8
45423,1
45429,8
45431,8
45447,5
45448,3
45449,1
45450,5
45454,1
45456,1
45459,8
45460,3
45464,1
45465,8
45466,8
45467,5
45468,8
45472,1
45479,8
45480,8
45481,3
45496,3
45506,6
45512,8
45516,8
45521,8
45532,1
45534,5
45535,8
45540,8
45542,8
45544,1
45545,5
45550,8
45559,8
45560,1
45568,8
45573,4
